CommoditiesGroup,Declaration,DeclarationYear,DeclarationQuarter,DeclarationMonth,DeclarationDay,CountryOfOrigin,ArrivalAtEntryPoint,Commodities,CommonNames,DocumentaryCheck,DocumentaryCheckResults,IdentityCheck,IdentityCheckResults,PhysicalCheck,PhysicalCheckResults,CommodityLaboratoryTest,CommodityLaboratoryTestResults,NetWeightKg,GrossWeightKg,NotAcceptable,NotAcceptableMeasureSelection,ReasonForRefusal,Decision,Year,Quarter,Month,Day
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,India,2020-09-07,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,17975,18285,No,-,-,2020-09-25,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,India,2020-09-14,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,23000,23397,No,-,Emergency measures,2020-10-09,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-27,2020,Q3,9,27,India,2020-09-15,904219080,Other,Yes,Satisfactory,No,-,No,-,No,-,1240,1335,No,-,-,2020-09-30,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-15,2020,Q3,9,15,Sri Lanka,2020-09-08,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,317,328,No,-,Emergency measures,2020-09-29,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-15,2020,Q3,9,15,Sri Lanka,2020-09-08,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,324,335,No,-,-,2020-09-16,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,Sri Lanka,2020-09-08,904219080,Other,Yes,Satisfactory,No,-,No,-,No,-,724,735,No,-,-,2020-09-17,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-15,2020,Q3,9,15,Sri Lanka,2020-09-08,904219080,Other,Yes,Satisfactory,No,-,No,-,No,-,1350,2068,No,-,-,2020-09-16,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,Sri Lanka,2020-09-08,904219080,Other,Yes,Satisfactory,No,-,No,-,No,-,1532,2261,No,-,-,2020-09-17,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-15,2020,Q3,9,15,Sri Lanka,2020-09-08,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Not satisfactory,Yes,Not Satisfactory,756,767,Yes,Destruction,Emergency measures,2020-10-03,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-15,2020,Q3,9,15,China,2020-09-20,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,806,1270,No,-,-,2020-09-16,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,18,27,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,18,27,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,18,27,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,36,53,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,18,27,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,36,53,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,India,2020-09-16,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,12500,12575,No,-,-,2020-09-21,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,China,2020-09-20,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,806,1253,No,-,-,2020-09-16,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,China,2020-09-16,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,5000,5250,No,-,-,2020-09-17,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-17,2020,Q3,9,17,China,2020-09-16,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,2000,2100,No,-,Temporary increase of controls,2020-09-25,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,5,10,No,-,-,2020-09-20,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-16,2020,Q3,9,16,India,2020-09-21,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,4975,5005,No,-,Emergency measures,2020-10-02,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,2,5,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,2,5,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,2,5,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,2,5,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,2,5,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,2,5,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-17,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,8,10,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-17,2020,Q3,9,17,China,2020-09-18,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,120,148,No,-,-,2020-09-18,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-18,2020,Q3,9,18,India,2020-09-14,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,4000,4069,No,-,-,2020-09-18,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-18,2020,Q3,9,18,India,2020-09-14,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,12000,12207,No,-,-,2020-09-18,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-18,2020,Q3,9,18,India,2020-09-14,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1995,2052,No,-,-,2020-09-18,2020,Q3,9,38
"Coffee, tea, mate and spices",2020-09-17,2020,Q3,9,17,India,2020-09-21,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,19880,20079,No,-,Emergency measures,2020-10-12,2020,Q4,10,42
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,India,2020-09-20,9081100,Neither crushed nor ground,Yes,Satisfactory,No,-,No,-,No,-,80,92,No,-,-,2020-09-24,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-18,2020,Q3,9,18,China,2020-09-20,9022000,Other green tea (not fermented),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,20800,21430,No,-,Temporary increase of controls,2020-10-02,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,India,2020-09-20,9081200,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,96,110,No,-,-,2020-09-24,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-20,9041200,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,5120,5826,No,-,-,2020-09-24,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-20,2020,Q3,9,20,India,2020-08-28,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Not satisfactory,No,-,No,-,No,-,272,282,Yes,Destruction,-,2020-10-03,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-18,2020,Q3,9,18,China,2020-09-23,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,44,49,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-18,2020,Q3,9,18,China,2020-09-25,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,20000,20300,No,-,-,2020-09-30,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,China,2020-09-20,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,300,314,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,China,2020-09-20,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Yes,Satisfactory,No,-,No,-,No,-,600,689,No,-,-,2020-09-22,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-25,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,5942,6694,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-25,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,5000,5600,No,-,Emergency measures,2020-10-08,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-25,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,4500,4820,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,China,2020-09-23,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,990,1158,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-21,2020,Q3,9,21,India,2020-09-26,9109190,Crushed or ground,No,-,No,-,No,-,No,-,3300,4125,No,-,-,,2020,Q3,9,
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,India,2020-09-25,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,3000,3034,No,-,Emergency measures,2020-10-09,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,India,2020-09-25,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,4000,4045,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,India,2020-09-25,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,5000,5056,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,China,2020-09-26,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,1562,14503,No,-,-,2020-09-25,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,China,2020-09-26,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,12635,14503,No,-,-,2020-09-25,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,India,2020-09-21,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,50,51,No,-,-,2020-10-08,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,India,2020-09-21,904219080,Other,Yes,Satisfactory,No,-,No,-,No,-,50,54,No,-,-,2020-10-08,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,China,2020-09-28,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,12960,14040,No,-,-,2020-09-25,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,India,2020-09-22,904220090,Other,Yes,Satisfactory,No,-,No,-,No,-,1000,1150,No,-,-,2020-09-24,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,India,2020-09-22,904220090,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1000,1150,No,-,Emergency measures,2020-10-01,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-27,2020,Q3,9,27,India,2020-09-22,904219080,Other,Yes,Satisfactory,No,-,No,-,No,-,4750,5068,No,-,-,2020-09-30,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,India,2020-09-26,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,4960,5015,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,India,2020-09-26,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,12920,13062,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-22,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,9000,9165,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-22,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,9000,9165,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-22,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,24200,24508,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-22,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,17500,17763,No,-,Temporary increase of controls,2020-10-05,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-22,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,2024,2059,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-22,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,24200,24508,No,-,-,2020-09-23,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,Indonesia,2020-09-03,9081200,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,625,660,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,Indonesia,2020-09-24,9081200,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,1250,1317,No,-,-,2020-09-24,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,Indonesia,2020-09-24,9081200,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,1250,1317,No,-,-,2020-09-24,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-09-23,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,3573,3688,No,-,-,2020-09-24,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,Nicaragua,2020-09-22,9103000,Turmeric (curcuma),No,-,No,-,No,-,No,-,79,79,No,-,-,,2020,Q3,9,
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,India,2020-09-23,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,120,170,No,-,Temporary increase of controls,2020-10-09,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,India,2020-09-23,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,300,400,No,-,-,2020-10-02,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-28,2020,Q3,9,28,India,2020-09-24,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,4900,4949,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-10-01,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,20000,20300,No,-,-,2020-10-03,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,China,2020-10-03,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,22000,22280,No,-,-,2020-10-05,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-23,2020,Q3,9,23,India,2020-09-26,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,12000,12067,No,-,Emergency measures,2020-10-12,2020,Q4,10,42
"Coffee, tea, mate and spices",2020-09-29,2020,Q3,9,29,India,2020-09-06,9041200,Crushed or ground,Yes,Not satisfactory,No,-,No,-,No,-,165,177,Yes,Destruction,-,2020-09-29,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,China,2020-09-24,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,184,229,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,China,2020-09-27,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,7600,7740,No,-,Temporary increase of controls,2020-10-14,2020,Q4,10,42
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,China,2020-09-27,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,120,140,No,-,-,2020-09-29,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-27,904220090,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,500,510,No,-,Temporary increase of controls,2020-10-26,2020,Q4,10,44
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,China,2020-09-20,9022000,Other green tea (not fermented),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,497,875,No,-,Temporary increase of controls,2020-10-07,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-30,2020,Q3,9,30,China,2020-09-30,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,580,623,No,-,-,2020-09-30,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,China,2020-09-24,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,409,686,No,-,-,2020-09-25,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-24,2020,Q3,9,24,China,2020-09-24,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Yes,Satisfactory,No,-,No,-,No,-,208,686,No,-,-,2020-09-25,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-26,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,143,159,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-26,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,93,105,No,-,Emergency measures,2020-10-12,2020,Q4,10,42
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-26,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,1735,1778,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-26,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,128,131,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-26,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,341,349,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,China,2020-09-30,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,20000,22000,No,-,Temporary increase of controls,2020-10-08,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,China,2020-09-26,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,601,1670,No,-,-,2020-09-28,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-29,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,2020,2040,No,-,Emergency measures,2020-10-09,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,Indonesia,2020-09-25,9081200,Crushed or ground,No,-,No,-,No,-,No,-,10625,11179,No,-,-,,2020,Q3,9,
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,Indonesia,2020-09-25,9081200,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,10625,11179,No,-,-,2020-09-26,2020,Q3,9,39
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,India,2020-09-26,9109110,Neither crushed nor ground,Yes,Satisfactory,No,-,No,-,No,-,800,824,No,-,-,2020-09-30,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-25,2020,Q3,9,25,China,2020-09-26,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,16750,17760,No,-,-,2020-09-29,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-27,2020,Q3,9,27,Ethiopia,2020-09-27,9041200,Crushed or ground,Yes,Not satisfactory,Yes,Not satisfactory,No,-,No,-,75,283,Yes,Destruction,-,2020-09-29,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-28,2020,Q3,9,28,India,2020-10-05,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,17000,17170,No,-,Temporary increase of controls,2020-10-14,2020,Q4,10,42
"Coffee, tea, mate and spices",2020-09-29,2020,Q3,9,29,India,2020-09-29,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,375,390,No,-,-,2020-10-02,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-29,2020,Q3,9,29,India,2020-10-04,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,16500,16731,No,-,-,2020-09-30,2020,Q3,9,40
"Coffee, tea, mate and spices",2020-09-29,2020,Q3,9,29,China,2020-09-29,9022000,Other green tea (not fermented),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,4000,4400,No,-,Temporary increase of controls,2020-10-08,2020,Q4,10,41
"Coffee, tea, mate and spices",2020-09-29,2020,Q3,9,29,China,2020-10-10,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,22000,22284,No,-,-,2020-10-13,2020,Q4,10,42
"Coffee, tea, mate and spices",2020-09-30,2020,Q3,9,30,India,2020-09-30,904220090,Other,Yes,Satisfactory,No,-,No,-,No,-,1026,1183,No,-,-,2020-10-01,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-30,2020,Q3,9,30,India,2020-09-30,904219080,Other,Yes,Satisfactory,No,-,No,-,No,-,1043,1265,No,-,-,2020-10-01,2020,Q4,10,40
"Coffee, tea, mate and spices",2020-09-08,2020,Q3,9,8,China,2020-09-08,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",No,-,No,-,No,-,No,-,625,719,No,-,-,,2020,Q3,9,
"Coffee, tea, mate and spices",2020-09-22,2020,Q3,9,22,China,2020-09-28,9022000,Other green tea (not fermented),No,-,No,-,No,-,No,-,12960,14040,No,-,-,,2020,Q3,9,
Edible fruits and nuts,2020-09-03,2020,Q3,9,3,Turkey,2020-08-24,8042090,Dried,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,8760,9198,No,-,Emergency measures,2020-09-19,2020,Q3,9,38
Edible fruits and nuts,2020-09-02,2020,Q3,9,2,Turkey,2020-08-24,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,5500,5720,No,-,-,2020-09-02,2020,Q3,9,36
Edible fruits and nuts,2020-09-01,2020,Q3,9,1,United States,2020-08-31,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20303,No,-,-,2020-09-08,2020,Q3,9,37
Edible fruits and nuts,2020-09-01,2020,Q3,9,1,United States,2020-08-31,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20330,No,-,-,2020-09-08,2020,Q3,9,37
Edible fruits and nuts,2020-09-01,2020,Q3,9,1,United States,2020-08-31,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20348,No,-,-,2020-09-08,2020,Q3,9,37
Edible fruits and nuts,2020-09-01,2020,Q3,9,1,United States,2020-08-31,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20339,No,-,-,2020-09-08,2020,Q3,9,37
Edible fruits and nuts,2020-09-04,2020,Q3,9,4,China,2020-08-31,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,970,1083,No,-,-,2020-09-04,2020,Q3,9,36
Edible fruits and nuts,2020-09-01,2020,Q3,9,1,China,2020-09-03,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,125,145,No,-,-,2020-09-01,2020,Q3,9,36
Edible fruits and nuts,2020-09-01,2020,Q3,9,1,Turkey,2020-09-03,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-09-02,2020,Q3,9,36
