DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,140,146,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Folpet,Satisfactory,Human consumption,-,-,1
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,140,146,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Imidacloprid (nicotinoid insecticides),Satisfactory,Human consumption,-,-,1
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,140,146,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Spirom?sif?ne,Satisfactory,Human consumption,-,-,1
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",756,605,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-04-10,2018,Q2,Apr,10,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),100,400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-10,2018,Q2,Apr,10,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1750,7000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-10,2018,Q2,Apr,10,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1250,7500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-10,2018,Q2,Apr,10,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,240,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-10,2018,Q2,Apr,10,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,300,7500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-10,2018,Q2,Apr,10,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,104,2600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-10,2018,Q2,Apr,10,2018-04,CN,"Southampton, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",699,4100,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Chlorpyrifos,Satisfactory,Human consumption,-,-,1
