DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-11-23,2017,Q4,Nov,23,2017-11,AE,"Southampton, P",CN,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,234,56.16,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Bifenthrin,satisfactory,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AE,"Southampton, P",CN,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,234,56.16,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Lambda- cyhalothrine,satisfactory,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,6006,10090.08,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,2079,3492.72,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,500,3375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,750,4200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,180,2160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,540,6480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,120,1440,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,240,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,100,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,9022000,Other green tea (not fermented),1,31,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,6,259,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TH,Manchester,TH,Thailand,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),40,102.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TH,Manchester,TH,Thailand,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",18,84,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,594,891,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,600,1500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,825,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,660,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1498,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,180,270,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,1050,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,275,1375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1750,21875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1750,21875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1750,21875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1750,21875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),200,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,240,480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,1590,3882,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,158,790,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,1373,4999,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,830,2658,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,961,3435,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,333,3295.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,700,2100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8042090,Dried,200,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8042090,Dried,100,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,240,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,240,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Liverpool,IN,India,GB,GB,904220090,Other,100,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25120,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25120,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25060,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,6720,18063.36,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,312,1006,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21041000,Soups and broths and preparations therefor,10,100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,825,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1320,5280,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,693,3326.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,2040,8160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1200,4800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1260,6048,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,3200,40000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,3200,40000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,2650,18550,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,2650,18550,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,1635,16350,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,1630,19560,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,2450,17150,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,1680,20160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,560,840,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,200,300,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,189,945,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",860,21500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,450,675,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,450,2250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,675,2385,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,147,735,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,HK,"Felixstowe, P",HK,China,GB,GB,9022000,Other green tea (not fermented),3,21.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,HK,"Felixstowe, P",HK,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",3,21.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,HK,"Felixstowe, P",HK,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",15,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,HK,"Felixstowe, P",HK,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,4,14.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,HK,"Felixstowe, P",HK,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",5,100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,HK,"Felixstowe, P",HK,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",10,86.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,159,2385,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,1005,1507.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,565,2095,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,733,2599,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,660,990,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,700,7000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062090,Other,22,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,22,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,22,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-23,2017,Q4,Nov,23,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062090,Other,22,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,80,960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8042090,Dried,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,660,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,EG,Heathrow,EG,Egypt,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),203,812,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,82,164,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,200,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-24,2017,Q4,Nov,24,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,200,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
