Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible fruits and nuts,2019-12-30,2019,Q4,12,30,2020-01-08,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21168
Vegetable products/Edible fruits and nuts,2019-12-30,2019,Q4,12,30,2020-01-09,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,16800
Vegetable products/Edible fruits and nuts,2019-12-30,2019,Q4,12,30,2020-01-13,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-01,Malaysia,2020-01-01,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,590
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2025
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,953
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2000
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-05,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Serbia,2020-01-02,For import,8112031,Raspberries,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21692
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,5103
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,19560
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-02,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-03,Turkey,2020-01-01,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4390
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-03,Turkey,2020-01-01,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20750
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-03,Turkey,2020-01-01,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20750
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-03,Turkey,2020-01-01,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,5950
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-10,Turkey,2020-01-01,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-11,Turkey,2020-01-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,London Gateway,1,3300
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-13,Turkey,2019-12-17,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,Liverpool,1,1814
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-13,Turkey,2019-12-17,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,Liverpool,1,1814
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-13,Turkey,2019-12-17,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,Liverpool,1,1814
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-13,Turkey,2019-12-17,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,Liverpool,1,1814
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-13,Turkey,2019-12-17,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,Liverpool,1,1814
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-13,Turkey,2019-11-03,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,1485
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-13,Turkey,2020-01-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,22032
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-21,Turkey,2020-01-04,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,1814
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-21,Turkey,2020-01-04,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,1512
Vegetable products/Edible fruits and nuts,2019-12-31,2019,Q4,12,31,2020-01-21,Turkey,2020-01-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,3326
Vegetable products/Edible fruits and nuts,2020-01-01,2020,Q1,1,1,2020-01-02,Malaysia,2020-01-02,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,273
Vegetable products/Edible fruits and nuts,2020-01-01,2020,Q1,1,1,2020-01-02,Malaysia,2020-01-02,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,380
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2019-12-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2019-12-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9250
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2019-12-21,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3125
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2019-12-31,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Malaysia,2020-01-02,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,352
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-03,For import,8062010,Currants,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,14580
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,7525
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-04,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,6000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2019-12-30,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-02,Turkey,2020-01-03,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,14820
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Malaysia,2020-01-01,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Gatwick,1,401
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2019-12-31,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-03,Turkey,2020-01-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-05,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1350
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-05,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-05,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-05,Turkey,2020-01-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1913
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-05,Turkey,2020-01-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10080
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-06,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-06,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22032
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-08,Turkey,2020-01-08,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19560
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-09,Turkey,2020-01-03,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,20000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-16,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,5880
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-16,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2020-01-02,2020,Q1,1,2,2020-01-21,Turkey,2020-01-04,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,16740
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-03,Malaysia,2020-01-03,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,777
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-03,Turkey,2020-01-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-04,Turkey,2020-01-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,19040
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-04,Turkey,2020-01-02,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-04,Turkey,2019-12-26,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-06,Turkey,2020-01-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,13874
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-08,Turkey,2019-12-21,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-08,Turkey,2020-01-11,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2020-01-03,2020,Q1,1,3,2020-01-14,Turkey,2020-01-03,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,3513
Vegetable products/Edible fruits and nuts,2020-01-04,2020,Q1,1,4,2020-01-04,Malaysia,2020-01-04,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,423
Vegetable products/Edible fruits and nuts,2020-01-04,2020,Q1,1,4,2020-01-05,Malaysia,2020-01-05,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,505
Vegetable products/Edible fruits and nuts,2020-01-04,2020,Q1,1,4,2020-01-05,Malaysia,2020-01-05,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,328
Vegetable products/Edible fruits and nuts,2020-01-05,2020,Q1,1,5,2020-01-06,Malaysia,2020-01-06,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,332
