Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-07,India,2019-12-06,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,25500
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-08,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18500
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-09,Ghana,2019-12-02,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Not satisfactory,-,Destruction,Not satisfactory,/,no,-,-,-,-,-, ,1,220
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-09,United States,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-15,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,18500
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-19,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-20,China,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-06,Argentina,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25170
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-07,Argentina,2019-11-25,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,22136
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-07,Argentina,2019-11-25,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,22136
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-07,Argentina,2019-11-25,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,22136
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-07,Argentina,2019-11-25,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,22136
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-07,Argentina,2019-11-25,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,22136
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24800
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,United States,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,18140
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,Senegal,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,18000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,United States,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,United States,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,United States,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,United States,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-09,United States,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-10,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-10,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-11,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-16,China,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-16,China,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-16,China,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-16,China,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-16,China,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-23,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-23,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-23,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-23,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-06,2019,Q4,12,6,2019-12-23,China,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-09,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-09,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,25040
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-09,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-09,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-11,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24900
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-11,China,2019-12-11,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-20,Brazil,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-09,2019,Q4,12,9,2019-12-20,China,2019-12-11,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19858
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19858
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19858
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-10,United States,2019-12-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19858
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-10,Argentina,2019-12-09,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-10,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-11,China,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-11,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-11,India,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-11,India,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-12,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-13,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-13,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-16,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-10,2019,Q4,12,10,2019-12-23,India,2019-12-15,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Salmonella spp.,Satisfactory,Human consumption,-,-,London Gateway,1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-11,Argentina,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24960
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-11,Argentina,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-12,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24940
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-12,United States,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-12,United States,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-12,United States,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-12,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-12,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2019-12-11,2019,Q4,12,11,2019-12-12,Argentina,2019-12-05,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
