DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,IN,London Gateway,IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19060,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,IN,London Gateway,IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19060,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,BR,"Felixstowe, P",BR,Brazil,NL,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,BR,"Felixstowe, P",BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",720,18000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,BR,"Felixstowe, P",BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",720,18000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,BR,"Felixstowe, P",BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",720,18000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,680,17000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25220,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,40,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,285,1425,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,321,1457.34,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",80,400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),161,966,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,AR,"Felixstowe, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",22,22100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,AR,"Felixstowe, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",22,22160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,AR,"Felixstowe, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",22,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,6,2160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,8,2880,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,493,2039,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,496,1994,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,738,2522,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3024,21168,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,JP,"Felixstowe, P",JP,Japan,GB,GB,21069098,Other,25,50,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,JP,"Felixstowe, P",JP,Japan,GB,GB,19041030,Obtained from rice,5,30,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,160,480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,CN,Heathrow,CN,China,GB,GB,9022000,Other green tea (not fermented),5,100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,EG,Heathrow,EG,Egypt,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),564,2820,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2254,6762,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,2207,4414,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,1680,20160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TN,Turkey,GB,GB,8062030,Sultanas,1400,8400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,4508,13524,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TH,Manchester,TH,Thailand,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",9,37,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TH,Manchester,TH,Thailand,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),22,64.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TH,Manchester,TH,Thailand,GB,GB,7093000,Aubergines (eggplants),10,46,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,2400,19200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,2400,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2375,20187.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2375,20187.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2375,20187.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2375,20187.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2375,20187.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1710,17100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1710,17100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,720,1080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,550,825,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,150,750,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,403,1050,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,16,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,CN,Port of Tyne (CED),CN,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,400,19260,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,US,Liverpool,US,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,21558,2198.09,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,US,Liverpool,US,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,21558,2198.09,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,JP,Heathrow,JP,Japan,GB,GB,21061020,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",6,43.73,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,JP,Heathrow,JP,Japan,GB,GB,7095990,Other,4,8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,725,2625,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,CN,Port of Tyne (CED),CN,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,400,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-27,2017,Q4,Dec,27,2017-12,CN,Port of Tyne (CED),CN,China,GB,GB,9022000,Other green tea (not fermented),200,11000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1933,2900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,480,719.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1548,3096,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,6000,4320,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,2325,4650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,2400,3600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2150,4837.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TN,Turkey,GB,GB,8131000,Apricots,2165,3247.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220019,Other,1000,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220019,Other,1000,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220019,Other,2000,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,20081198,In immediate packings of a net content not exceeding 1|kg,379,2728,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,315,875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,AR,"Felixstowe, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",22,22180,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,1000,12500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,600,7500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,London Gateway,IN,India,GB,GB,904219080,Other,100,250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,337,1081,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,605,2515,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,104,425.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1200,15000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,80,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,314,1570,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,400,20520,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,160,480,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,240,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,EG,Heathrow,EG,Egypt,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),180,585,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,AR,London Gateway,AR,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,960,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,500,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,9022000,Other green tea (not fermented),14,342,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,238,4292,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,505,1363.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,650,13000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,666,1665,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,725,2625,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,660,2200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-28,2017,Q4,Dec,28,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,810907530,Pomegranates,4160,16800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,32,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,US,"Felixstowe, P",US,United States,GB,GB,8025100,In shell,20,19958,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",100,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,600,9000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,314,4710,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,306,1516,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-29,2017,Q4,Dec,29,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,100,400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
