DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),98,588,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),98,588,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),98,588,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),98,588,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,200,4000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-09-04,2018,Q3,Sept,4,2018-09,IN,London Gateway,GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),50,125,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-04,2018,Q3,Sept,4,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),270,5400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-04,2018,Q3,Sept,4,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,660,16500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-04,2018,Q3,Sept,4,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),225,5625,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-09-05,2018,Q3,Sept,5,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),301,552,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-05,2018,Q3,Sept,5,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),446,615,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-05,2018,Q3,Sept,5,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),426,590,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-05,2018,Q3,Sept,5,2018-09,HK,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",41,368,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-05,2018,Q3,Sept,5,2018-09,IN,"Felixstowe, P",GB,India,GB,PL,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),10,40,Human consumption,Not satisfactory,-,Destruction,/,/,no,-,-,-,-,-,1
2018-09-05,2018,Q3,Sept,5,2018-09,IN,"Felixstowe, P",GB,India,GB,PL,9081100,Neither crushed nor ground,1,4,Human consumption,Not satisfactory,-,Destruction,/,/,no,-,-,-,-,-,1
2018-09-05,2018,Q3,Sept,5,2018-09,IN,"Felixstowe, P",GB,India,GB,PL,904220019,Other,8,84,Human consumption,Not satisfactory,-,Destruction,/,/,no,-,-,-,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,100,1500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,2400,4800,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1391,5564,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,500,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,275,4125,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,49,98,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,49,98,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,70,280,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,50,200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,75,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-06,2018,Q3,Sept,6,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,150,900,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
